text,time,impressions,engagements,engagement_rate,retweets,replies,likes,user_profile_clicks,url_clicks,hashtag_clicks,detail_expands,follows,email_tweet,media_views,media_engagements
@MarkGermaine @JSSFootball might be something for @tandfsport to consider? They already do video abstracts... http://t.co/P5v7lYAcFh,2015-07-29 23:18 +0000,200,13,0.065,0,1,1,0,4,0,7,0,0,0,0
Effect of number of players/training regimes on physiol/tech demands of ball-drills in b/ball http://t.co/hProNLH30X http://t.co/Cjnt9QI5pl,2015-07-29 12:55 +0000,3837,185,0.048214751,5,0,11,3,51,0,21,0,2,92,92
@TJuva Hi Theresa. Who is the researcher you are after?,2015-07-28 16:43 +0000,175,9,0.051428571,0,1,0,0,0,0,8,0,0,0,0
Effect of body m &amp; midsole hardness on kinetic &amp; perceptual variables during b/ball landing http://t.co/mp0HnJpY69 http://t.co/yRN9mcikQu,2015-07-27 10:32 +0000,3592,80,0.022271715,1,0,4,3,19,0,11,0,0,42,42
Health markers in obese adolescents â‡¡ by a 12-wk recreational soccer program http://t.co/SHdm9qNi83 @JSSFootball http://t.co/zczPD8CWjZ,2015-07-25 17:50 +0000,4506,127,0.028184643,11,0,4,6,21,0,28,0,0,57,57
Did you know we have an @EndNoteNews output style for JSS? Scroll to section 2 'Style guidelines' to download it: http://t.co/TodlAFYcBL,2015-07-25 16:15 +0000,3463,28,0.008085475,1,0,0,1,10,0,16,0,0,0,0
Effect of the racket mass and the rate of strokes on kinematics and kinetics in the table tennis topspin backhand http://t.co/nx1fqERttU,2015-07-25 16:03 +0000,3251,29,0.008920332,1,1,0,7,12,0,8,0,0,0,0
Does training with 3D videos improve decision-making in team invasion sports? http://t.co/SjeL6sMslP http://t.co/8BqUl3wi7f,2015-07-24 17:04 +0000,6238,283,0.045367105,18,0,17,7,104,0,50,1,4,82,82
Effects of plyometric training on maximal-intensity exercise and endurance in male and female soccer players http://t.co/Yv0n24aXP7,2015-07-22 15:45 +0000,4206,128,0.030432715,11,0,18,5,65,0,28,0,1,0,0
"Acute testosterone, GH, cortisol &amp; IL-6 response to 164-km road cycling in a hot environment http://t.co/MshX0gvjx9 http://t.co/5eJYFikZfX",2015-07-22 15:29 +0000,5060,206,0.040711462,12,0,14,12,53,0,25,0,3,87,87
EMG analysis of lower limb muscles during the golf swing performed with 3 different clubs http://t.co/ecnFueLCed http://t.co/sMZ8Qz9GYP,2015-07-22 15:13 +0000,3395,107,0.031516937,5,1,8,4,28,0,14,0,2,45,45
Boot-insole effects on comfort and plantar loadingâ€_during running and turning in soccer http://t.co/V7EVe9j1D3 http://t.co/kNAacf3K4O,2015-07-22 14:58 +0000,3227,114,0.035326929,3,0,6,5,24,0,14,0,1,61,61
In case you missed it or want to relive our #JSStwinterview with @Robertson_SJ all in one placeâ€_ https://t.co/vZQzzKCcrY,2015-07-22 10:11 +0000,6596,163,0.024711947,8,0,10,13,62,5,55,0,0,10,10
. @chrisbrandner @robertson_sj Absolutely Chris. Should be ready in about 20 mins.,2015-07-22 09:44 +0000,2466,31,0.012570965,0,0,2,6,0,0,23,0,0,0,0
Many thanks for joining us today @Robertson_SJ for a #JSStwinterview! Sam will stay online for 10-15 min if anyone has Qs for him.,2015-07-22 09:39 +0000,2885,46,0.015944541,1,4,1,9,0,4,27,0,0,0,0
. @Robertson_SJ and the final questionâ€_What are you working on next?,2015-07-22 09:34 +0000,2333,19,0.008144021,0,0,0,6,0,0,13,0,0,0,0
". @Robertson_SJ For students studying performance analysis, do you see a need for them to study data mining/machine learning methods?",2015-07-22 09:31 +0000,2365,35,0.014799154,0,0,1,6,0,0,28,0,0,0,0
. @Robertson_SJ We are now in the era of Big Data. Do you see the use of these methods being increasingly used in pro sport?,2015-07-22 09:27 +0000,2249,14,0.006224989,0,0,0,3,0,0,11,0,0,0,0
. @Robertson_SJ Are these data mining methods easily transferable to other team sports?,2015-07-22 09:25 +0000,2274,19,0.008355321,1,0,0,6,0,0,12,0,0,0,0
. @Robertson_SJ You state â€œthe nature/combination of...performance indicatorsâ€_may be more important than their magnitudeâ€ù. Meaning?,2015-07-22 09:22 +0000,2206,10,0.004533092,0,0,0,1,0,0,9,0,0,0,0
. @Robertson_SJ You report kick and goal conversions as the best predictors of success. How do teams improve those?,2015-07-22 09:18 +0000,2164,13,0.006007394,0,0,0,2,0,0,11,0,0,0,0
. @Robertson_SJ Could you explain the specific data mining methods used in your study?,2015-07-22 09:14 +0000,2081,15,0.007208073,0,0,1,2,0,0,12,0,0,0,0
. @Robertson_SJ You used non-linear data mining methods in your study. What is data mining?,2015-07-22 09:12 +0000,2103,23,0.010936757,0,0,0,0,0,0,23,0,0,0,0
. @Robertson_SJ What was the rationale for conducting the current study?,2015-07-22 09:08 +0000,2037,27,0.013254786,0,0,0,5,0,0,22,0,0,0,0
. @Robertson_SJ Why are you interested in the performance analysis aspects of ARF?,2015-07-22 09:06 +0000,1942,21,0.010813594,0,0,0,5,0,0,16,0,0,0,0
. @Robertson_SJ Why are you interested in Australian rules football?,2015-07-22 09:03 +0000,1975,38,0.019240506,0,0,0,5,0,0,33,0,0,0,0
". @Robertson_SJ Hi Sam, thanks very much for joining us. Could you start by giving us some info on your academic background?",2015-07-22 09:00 +0000,1925,65,0.033766234,0,0,0,9,0,0,56,0,0,0,0
"Ok, here we go with our #JSStwinterview with @Robertson_SJ about his performance analysis paper in AFL.",2015-07-22 09:00 +0000,1929,25,0.012960083,0,0,0,7,0,3,15,0,0,0,0
Join us in an hour for our #JSStwinterview with @Robertson_SJ. In the meantime download his paper for free http://t.co/QCtzB7DCq5,2015-07-22 08:06 +0000,2575,72,0.027961165,1,0,4,4,40,2,21,0,0,0,0
#Free #JSStwinterview Explaining match outcome in elite Australian Rules football using team performance indicators http://t.co/Dq1AfnvIec,2015-07-21 14:02 +0000,3540,50,0.014124294,3,0,2,3,31,0,9,0,2,0,0
â€_impact of sleep-screening methods on estimates of sedentary behaviour &amp; PA while awake http://t.co/WPsIMPJQL9 http://t.co/JIwzSJUPFw,2015-07-21 07:52 +0000,3500,116,0.033142857,4,0,6,5,23,0,5,0,0,73,73
The expected value of possession in professional rugby league match-play http://t.co/WSYP4gcYhO @tom85kempton http://t.co/V7hDoqKqf5,2015-07-20 12:16 +0000,8054,331,0.041097591,18,0,15,34,59,0,73,0,0,132,132
Predictive value of ventilatory inflection points determined under field conditions http://t.co/MBfRctsCjC http://t.co/qeX9nYVkKg,2015-07-20 12:04 +0000,3487,107,0.030685403,3,0,4,3,25,0,7,0,2,63,63
Don't forget our #JSStwinterview with @Robertson_SJ on Wed at 10am British Summer Time. Current time in London is: http://t.co/rM7pv5fVN0,2015-07-20 10:54 +0000,4089,44,0.010760577,5,0,1,14,4,1,19,0,0,0,0
For more information about publishing your paper as #openaccess visit this page: http://t.co/yGRLoNRurl,2015-07-20 08:54 +0000,2957,18,0.006087251,0,0,1,2,12,2,1,0,0,0,0
Don't forget about our #openaccess papers that are free to download http://t.co/1aFd8qMAfQ,2015-07-20 08:49 +0000,3696,79,0.021374459,5,0,2,1,56,0,15,0,0,0,0
Our next #JSStwinterview takes place @ 10am GMT 22/7 when we'll be talking to @Robertson_SJ about his recent paper: http://t.co/QCtzB7DCq5,2015-07-17 11:50 +0000,3465,57,0.016450216,3,0,2,6,18,0,27,0,1,0,0
Quantifying the offensive sequences that result in goals in elite futsal matches http://t.co/qCMOBIGL3j http://t.co/jkTX1eVMTw,2015-07-17 09:36 +0000,4415,227,0.051415629,8,0,15,5,67,0,56,0,0,76,76
Performance analysis and prediction in triathlon http://t.co/K0k6hRj48Z http://t.co/flKOyqy6si,2015-07-16 16:06 +0000,3902,208,0.053305997,7,0,12,6,45,0,41,0,1,96,96
The effect of translational and rotational traction on lower extremity joint loading http://t.co/kTeR9dUdS4 http://t.co/xK0ZdD0UgA,2015-07-16 16:03 +0000,3319,72,0.021693281,4,0,6,4,10,0,10,0,0,38,38
Manual vs free-weight training to â¬†ï¸_ max strength &amp; performance for microgravity conditions http://t.co/eLcCBfuPAH http://t.co/C6UAdrhIaZ,2015-07-16 16:01 +0000,3869,215,0.055569915,6,0,7,8,68,0,48,2,2,74,74
Reliability and validity of the MyotestÂ® for measuring running stride kinematics http://t.co/mBLAZnUPy4 http://t.co/Gbh8SYz4lY,2015-07-16 15:28 +0000,3141,101,0.032155365,5,0,8,1,29,0,6,1,1,50,50
Core stability training on lower limb balance strength http://t.co/VFPHqpearX http://t.co/CnZIGBwt1q,2015-07-16 15:02 +0000,3775,322,0.085298013,15,0,20,5,72,0,29,0,0,181,181
Perfectionism and attitudes towards doping in junior athletes http://t.co/x2OpRvhwnU http://t.co/dbSReDLB6F,2015-07-16 14:39 +0000,3126,194,0.062060141,3,0,5,12,35,0,36,0,0,103,103
"After &gt; 30 years of the same article style, today we introduce a fresh, modern look. #reboot @tandfsport @basesuk http://t.co/kHyfHOrqA3",2015-07-16 10:31 +0000,7921,781,0.098598662,18,1,22,35,66,0,62,0,0,576,576
Iron status markers are only transiently affected by a football game http://t.co/OD93dC3Fa6 @JSSFootball http://t.co/xrk0VjyuAq,2015-07-13 16:57 +0000,5051,115,0.022767769,4,0,3,15,26,0,15,0,3,49,49
Recoveryâ€“stress balance and injury risk in pro football players http://t.co/MNJf3RbO9F #openaccess @JSSFootball http://t.co/i1ruUwe5v1,2015-07-13 16:26 +0000,15114,868,0.057430197,50,0,50,35,208,4,146,1,19,355,355
"Vol 33(17) is now available. Papers by, among others, @carling_chris @craig_twist @BARRYD22 @Jaime__Sampaio http://t.co/GArzsRyyY8",2015-07-10 09:15 +0000,4296,225,0.052374302,6,0,2,26,118,0,71,0,2,0,0
The relationship between lower-limb strength and match-related muscle damage http://t.co/5Mb51GlJ9h @adamowen1980 http://t.co/fxCCgaT2PR,2015-07-09 14:28 +0000,6726,265,0.039399346,20,0,16,17,89,0,44,0,6,73,73
Read the @JSSFootball #twinterview with @ThomasHitz hereâ€_ https://t.co/NQdpSrifhd @tandfsport,2015-07-09 14:07 +0000,4066,57,0.014018692,2,0,2,10,25,2,10,3,1,2,2
The relationships of ecc. strength &amp; power with dynamic balance in â™‚ footballers http://t.co/TukvNtE6DW @JSSFootball http://t.co/tAFFIx6N37,2015-07-08 14:43 +0000,4102,210,0.051194539,10,0,11,9,50,0,17,0,0,113,113
"Adolescent elite Kenyan runners are at risk for energy deficiency, menstrual dysfunction and disordered eating http://t.co/GMGMDrKDqk",2015-07-08 14:08 +0000,3171,45,0.014191107,2,0,2,6,27,0,6,0,2,0,0
Extended theory of planned behaviour in prediction of physical activity http://t.co/pn2AQaq2lD http://t.co/3MGjsAFrnv,2015-07-06 15:51 +0000,3350,106,0.031641791,1,0,6,4,20,0,11,0,0,64,64
Salivary hormones and IgA in relation to physical performance in football http://t.co/nMZBgs2zj9 @JSSFootball http://t.co/yt3AYyi6hX,2015-07-06 15:16 +0000,4995,231,0.046246246,10,0,16,4,70,0,26,0,11,94,94
Responses to extra time in soccer http://t.co/1h7o7O22Gs @DrMarkRu55ell @JSSFootball http://t.co/RV8T3aS2KL,2015-07-06 14:44 +0000,4365,200,0.045819015,9,0,14,6,51,0,19,0,5,96,96
Influence of moderate intensity PA levels and gender on conditioned pain modulation http://t.co/4RG459Hou8 http://t.co/72Na4qDPkB,2015-07-06 09:17 +0000,3501,72,0.020565553,6,0,3,5,15,0,8,0,0,35,35
The colour of a football outfit affects visibility and team success http://t.co/61fmI4qu2j @JSSFootball http://t.co/UIkhFqBVKn,2015-07-06 08:03 +0000,5378,438,0.081442916,20,0,10,9,107,0,87,1,3,201,201
A holistic measurement model of movement competency in children http://t.co/3rsMUgwd2x @Erika_Borkoles @RemcoPolman http://t.co/W0DwD6qF6U,2015-06-29 09:41 +0000,6667,660,0.09899505,20,0,29,20,119,0,244,0,8,220,220
Assessing personal talent determinants in young racquet sport players: a systematic review http://t.co/MNXBbgx65v http://t.co/j8iIi0bHpD,2015-06-25 09:28 +0000,7292,441,0.060477235,18,2,17,7,89,0,84,1,6,217,217
Coachesâ€™ implicit associations between size and giftedness: implications for the relative age effect http://t.co/LjNQcfeCEf,2015-06-22 08:24 +0000,6980,238,0.034097421,17,0,16,13,118,0,65,1,8,0,0
Make the process of preparing and submitting a manuscript easier with Taylor &amp; Francisâ€™ suite of editing services. http://t.co/7a3rQQL55T,2015-06-21 17:27 +0000,5966,104,0.017432115,10,0,8,11,47,0,24,1,3,0,0
. @bbcsport 'On winning the penalty shoot-out in soccer'. A classic from the Journal of Sports Sciences archive http://t.co/sCK1Hfr7sw,2015-06-20 19:18 +0000,4553,132,0.028991873,6,0,7,3,67,0,48,0,1,0,0
Incremental training intensities increases loads on the lower back of elite female rowers http://t.co/FtwWk9ub5k http://t.co/IrdWUQafDm,2015-06-20 12:09 +0000,3956,120,0.03033367,8,0,8,2,22,0,11,1,0,68,68
Perceived exertion and exercise in obese youth http://t.co/iAZrwyA0Vp @DavidThivel http://t.co/bu5RGzNyqz,2015-06-20 11:36 +0000,3854,156,0.040477426,7,0,9,6,32,0,12,1,1,88,88
"JSS Impact Factor is now 2.246, ranking us 19/81 SES journals (21 last year). Well done @alannevill1 @tandfsport Section Editors &amp; authors!",2015-06-20 08:10 +0000,4119,88,0.021364409,10,1,9,12,0,0,56,0,0,0,0
Stages and demands in the careers of Canadian National Hockey League players http://t.co/44lKNv3X6b @NHL http://t.co/3xDULs4ptB,2015-06-19 09:21 +0000,3898,159,0.040790149,3,0,1,1,20,0,25,1,2,106,106
Coordination as a function of skill level in the gymnastics longswing http://t.co/8vCds5KSY8 http://t.co/QmJhX6IuAa,2015-06-19 09:04 +0000,4472,187,0.041815742,10,0,6,11,47,0,18,0,2,93,93
Investigating optimal technique in the presence of motor system noiseâ€_ http://t.co/lYDIg4V69n http://t.co/dYAemlOUYJ,2015-06-19 08:51 +0000,3724,168,0.045112782,6,0,6,5,56,0,32,0,4,59,59
Vol 33(15) is now available. This issue includes a personal tribute to Professor Bengt Saltin by @Clydesdale40 http://t.co/C2ygk0OrP8,2015-06-18 10:19 +0000,3396,87,0.025618375,4,0,3,4,58,0,17,1,0,0,0
"Vol 33(16) is now available. Papers on, among others, swimming, tracking PA, cricket, golf, accelerometer validity http://t.co/fNnssiZDIR",2015-06-17 11:16 +0000,3669,112,0.030526029,6,0,3,3,79,0,16,0,5,0,0
Physical/psychomotor performance of Aust. football/rugby league officials during a match sim http://t.co/I7I6yHTjXL http://t.co/gUWsofv0cA,2015-06-17 10:31 +0000,3800,104,0.027368421,5,0,3,8,21,0,18,0,1,48,48
Today is the Editorial Board meeting. This is a chance for Section Editors to reflect on the last 6 months &amp; discuss future directions.,2015-06-16 11:07 +0000,3015,27,0.008955224,0,0,0,11,0,0,16,0,0,0,0
A comparison of well-peer mentored and non-peer mentored athletesâ€™ perceptions of satisfaction http://t.co/j4MlEht03Z,2015-06-13 14:58 +0000,3425,74,0.021605839,4,0,3,6,32,0,28,0,1,0,0
Interesting paper for those involved in health promotion in the age of social media #thatsallofus  https://t.co/iOPgJOLqHe,2015-06-13 10:43 +0000,4163,86,0.020658179,7,0,9,14,15,3,36,1,1,0,0
JSS papers now include an @altmetric score and associated insights. Click on the highlighted link to see the data http://t.co/SPRpkE2Z48,2015-06-12 16:49 +0000,4143,204,0.049239681,8,2,6,9,4,0,41,0,1,132,132
Altered visual focus on sensorimotor control in people with chronic ankle instability http://t.co/OF5hgBoKLL http://t.co/F7WgqLRZci,2015-06-12 16:16 +0000,5794,225,0.038833276,10,0,14,8,56,0,13,0,0,124,124
Intensity/recovery kinetics/well-beingâ€_during an official FIFA futsal tournamentâ€_ http://t.co/xhuKsJOTry @FIFAcom http://t.co/sPJoRaTlv8,2015-06-12 15:53 +0000,4021,130,0.032330266,7,0,11,7,34,0,18,0,4,49,49
Dribbling determinants in sub-elite youth soccer players http://t.co/KSJ7gy9r8L http://t.co/7nBgK9VJ8J,2015-06-12 15:38 +0000,4517,198,0.043834403,11,0,16,9,45,0,24,0,2,91,91
Vol 33(14) is now available. Includes papers by @acbkiwi @DrMLauder @close_nutrition http://t.co/x693H1UhCK,2015-06-11 09:46 +0000,3487,93,0.02667049,5,2,3,7,60,0,13,0,3,0,0
Cold-water immersion alters landing in basketball http://t.co/PeTBJ5Cz53 http://t.co/NN6vTozvFS,2015-06-10 09:46 +0000,4718,198,0.041966935,8,0,11,11,53,0,12,0,1,102,102
The effects of grip width on sticking region in bench press http://t.co/qG4vboQ7ai http://t.co/el3vAJwDzV,2015-06-09 11:22 +0000,7154,431,0.060246016,18,0,18,15,105,0,76,0,3,196,196
The effect of limb dominance on lower limb functional performance â€“ a systematic review http://t.co/eYGTScfmJD http://t.co/eWAKBn8oWU,2015-06-09 11:06 +0000,9970,526,0.052758275,32,0,28,24,146,0,114,1,11,170,170
Position-specific performance in indoor hockey http://t.co/lYm9T1trG9 http://t.co/XMAxY8xRvR,2015-06-08 11:38 +0000,3842,178,0.046330036,4,0,3,4,33,0,15,0,2,117,117
Walking in water at different stride frequencies http://t.co/5qulp5TOoh http://t.co/DemiWyujeT,2015-06-08 11:25 +0000,4716,429,0.090966921,10,0,15,2,75,0,102,0,1,224,224
"JSS articles are now accompanied by a panel of metrics, inc. @altmetric score, number of views, &amp; twitter mentions. http://t.co/hBcc0FsAib",2015-06-05 15:10 +0000,4512,130,0.028812057,6,0,1,7,13,0,27,0,2,74,74
Caffeine ingestion enhances perceptual responses during intermittent exerciseâ€_ http://t.co/oDLRnw1g3S http://t.co/YIb2krygFI,2015-06-05 14:58 +0000,4360,198,0.045412844,15,0,15,9,50,0,40,0,2,67,67
Don't forget about our open access articles. These are freely available to download. #openaccess  http://t.co/6o4qelJEpr,2015-06-04 15:01 +0000,3387,140,0.041334514,2,0,12,8,80,5,31,0,2,0,0
Those two papers are freely available until the end of August. Download them while you can! #JSSFree,2015-06-03 13:52 +0000,3999,115,0.028757189,1,0,0,33,0,21,60,0,0,0,0
#JSSFree Ground reaction forces and osteogenic index of the sport of cyclocross  http://t.co/uzrh31wVrB,2015-06-03 13:50 +0000,3242,44,0.013571869,5,0,2,0,32,0,4,0,1,0,0
"#JSSFree Footballersâ€™ movement behaviour during 2-, 3-, 4- and 5-a-side small-sided games by @Jaime__Sampaio  http://t.co/oIVDfhTUs6",2015-06-03 13:43 +0000,9192,254,0.027632724,17,0,22,5,129,1,54,2,24,0,0
A descriptive study of rugby union goal-kicking http://t.co/lBGC6tsyU0 http://t.co/fMnNKiCHdK,2015-06-01 13:08 +0000,4875,208,0.042666667,8,0,4,4,48,0,34,0,3,107,107
Discriminating talent in junior Australian football http://t.co/f7xXLq7NOT @LyndellBruce @CarlWoods25 http://t.co/9ncpHtLB8Q,2015-05-29 14:17 +0000,4996,238,0.04763811,11,0,10,10,60,0,21,0,8,118,118
Effects of short-term jump training on bone metabolism in females using oral contraceptives http://t.co/1VStTMbu3z http://t.co/i4eN4pHSdn,2015-05-26 12:54 +0000,4683,161,0.034379671,8,1,8,3,41,0,25,0,0,75,75
The effectiveness of a high-intensity games intervention on improving indices of health in young children http://t.co/k9CG47B4Ho,2015-05-26 12:42 +0000,4702,125,0.026584432,7,1,9,8,49,0,49,0,2,0,0
"PA, sedentary time &amp; adiposity in youth sport footballers http://t.co/300wszTAWV @Sal_Fenton @JoanDuda http://t.co/vA4S2rGLJe",2015-05-21 16:03 +0000,4667,127,0.027212342,10,0,2,7,17,0,22,0,1,68,68
"Motivational climate, goal orientation and VO2max http://t.co/EC3NMKV7RZ http://t.co/rrgNseTQAQ",2015-05-21 15:37 +0000,4567,210,0.045982045,13,0,5,4,57,0,26,1,5,99,99
@danielshimell92 Hi Daniel. Appears to be working for us. Maybe try it again?,2015-05-19 15:59 +0000,251,11,0.043824701,0,1,0,0,0,0,10,0,0,0,0
Vol 33(13) is now available http://t.co/zaMXePnRez,2015-05-19 15:36 +0000,3416,156,0.045667447,2,1,5,11,113,0,21,1,2,0,0
